,image,detected_animal,confidence
10791,../pictures/18_GRABOWE/B/Zima/3/2023-02-26 12-44-02.JPG,roe deer,0.9989000558853149
10792,../pictures/18_GRABOWE/B/Zima/3/2023-02-26 12-45-55.JPG,roe deer,0.9992202520370483
10793,../pictures/18_GRABOWE/B/Zima/3/2023-02-27 08-24-19.JPG,empty,0.0
10794,../pictures/18_GRABOWE/R/Lato/1/2023-07-23 15-49-44.JPG,empty,0.0
10795,../pictures/18_GRABOWE/R/Lato/1/2023-07-23 15-49-52.JPG,empty,0.0
10796,../pictures/18_GRABOWE/R/Lato/1/2023-07-23 15-49-59.JPG,empty,0.0
10797,../pictures/18_GRABOWE/R/Lato/1/2023-07-23 15-50-07.JPG,empty,0.0
10798,../pictures/18_GRABOWE/R/Lato/1/2023-07-23 16-09-00.JPG,empty,0.0
10799,../pictures/18_GRABOWE/R/Lato/1/2023-07-23 16-09-07.JPG,empty,0.0
10800,../pictures/18_GRABOWE/R/Lato/1/2023-07-23 16-09-14.JPG,empty,0.0
10801,../pictures/18_GRABOWE/R/Lato/1/2023-07-23 16-09-21.JPG,empty,0.0
10802,../pictures/18_GRABOWE/R/Lato/1/2023-07-23 16-09-31.JPG,empty,0.0
10803,../pictures/18_GRABOWE/R/Lato/1/2023-07-30 06-04-28.JPG,empty,0.0
10804,../pictures/18_GRABOWE/R/Lato/2/2023-07-29 04-30-31.JPG,empty,0.0
10805,../pictures/18_GRABOWE/B/Zima/3/2023-02-26 12-46-33.JPG,roe deer,0.9972538352012634
10806,../pictures/18_GRABOWE/B/Zima/3/2023-02-26 12-46-59.JPG,roe deer,0.997408926486969
10807,../pictures/18_GRABOWE/B/Zima/3/2023-02-26 12-48-04.JPG,roe deer,0.9870322942733765
10808,../pictures/18_GRABOWE/B/Zima/3/2023-02-26 12-48-29.JPG,roe deer,0.9984281063079834
10809,../pictures/18_GRABOWE/B/Zima/3/2023-02-27 08-24-10.JPG,wild boar,0.9969989061355591
10810,../pictures/18_GRABOWE/B/Zima/3/2023-02-27 08-24-27.JPG,wild boar,0.9951987862586975
10811,../pictures/18_GRABOWE/B/Zima/3/2023-03-01 06-33-29.JPG,hare,0.9790687561035156
10812,../pictures/18_GRABOWE/B/Zima/3/2023-03-02 11-22-41.JPG,fallow deer,0.9069711565971375
10813,../pictures/18_GRABOWE/B/Zima/3/2023-03-02 11-25-09.JPG,red deer,0.996392548084259
10814,../pictures/18_GRABOWE/B/Zima/3/2023-03-04 02-06-05.JPG,other,0.08371523022651672
10815,../pictures/18_GRABOWE/B/Zima/3/2023-03-06 07-48-05.JPG,wild boar,0.9984191656112671
10816,../pictures/18_GRABOWE/B/Zima/3/2023-03-07 12-39-13.JPG,moose,0.9985923171043396
10817,../pictures/18_GRABOWE/B/Zima/3/2023-03-07 12-41-36.JPG,moose,0.9998143315315247
10818,../pictures/18_GRABOWE/B/Zima/3/2023-03-07 12-41-58.JPG,moose,0.9999210834503174
10819,../pictures/18_GRABOWE/B/Zima/3/2023-03-07 12-42-24.JPG,moose,0.9999202489852905
10820,../pictures/18_GRABOWE/B/Zima/3/2023-03-07 23-04-52.JPG,other,0.09593316912651062
10821,../pictures/18_GRABOWE/R/Lato/1/2023-07-23 23-29-10.JPG,red deer,0.8766950368881226
10822,../pictures/18_GRABOWE/R/Lato/1/2023-07-26 05-47-41.JPG,red deer,0.9948920011520386
10823,../pictures/18_GRABOWE/R/Lato/1/2023-07-28 10-44-45.JPG,fallow deer,0.9981110095977783
10824,../pictures/18_GRABOWE/R/Lato/1/2023-07-29 02-17-49.JPG,roe deer,0.9977153539657593
10825,../pictures/18_GRABOWE/R/Lato/1/2023-07-29 06-16-55.JPG,wild boar,0.9928202033042908
10826,../pictures/18_GRABOWE/R/Lato/1/2023-07-29 06-19-14.JPG,wild boar,0.9952303171157837
10827,../pictures/18_GRABOWE/R/Lato/1/2023-07-29 06-19-54.JPG,wild boar,0.9937762022018433
10828,../pictures/18_GRABOWE/R/Lato/1/2023-07-29 06-20-01.JPG,wild boar,0.9888695478439331
10829,../pictures/18_GRABOWE/R/Lato/1/2023-07-29 06-20-13.JPG,wild boar,0.9987780451774597
10830,../pictures/18_GRABOWE/R/Lato/1/2023-07-29 06-20-40.JPG,wild boar,0.9987816214561462
10831,../pictures/18_GRABOWE/R/Lato/1/2023-07-30 02-24-00.JPG,fox,0.9953469634056091
10832,../pictures/18_GRABOWE/R/Lato/1/2023-07-30 02-24-08.JPG,fox,0.9935356378555298
10833,../pictures/18_GRABOWE/R/Lato/1/2023-07-30 05-11-00.JPG,red deer,0.47323402762413025
10834,../pictures/18_GRABOWE/R/Lato/1/2023-07-30 06-06-02.JPG,wild boar,0.9972594976425171
10835,../pictures/18_GRABOWE/R/Lato/1/2023-07-30 06-06-22.JPG,wild boar,0.9876524209976196
10836,../pictures/18_GRABOWE/R/Lato/1/2023-07-30 06-06-50.JPG,wild boar,0.9942328333854675
10837,../pictures/18_GRABOWE/R/Lato/1/2023-07-30 06-07-15.JPG,wild boar,0.9943429231643677
10838,../pictures/18_GRABOWE/R/Lato/1/2023-07-30 06-07-50.JPG,wild boar,0.9983599781990051
10839,../pictures/18_GRABOWE/R/Lato/1/2023-07-30 06-08-00.JPG,wild boar,0.9972600936889648
10840,../pictures/18_GRABOWE/R/Lato/1/2023-07-30 06-08-08.JPG,wild boar,0.9985324144363403
10841,../pictures/18_GRABOWE/R/Lato/1/2023-07-30 06-08-15.JPG,wild boar,0.9750776886940002
10842,../pictures/18_GRABOWE/R/Lato/1/2023-07-30 06-08-22.JPG,wild boar,0.9982466697692871
10843,../pictures/18_GRABOWE/R/Lato/1/2023-07-30 06-08-30.JPG,wild boar,0.9917799830436707
10844,../pictures/18_GRABOWE/R/Lato/1/2023-07-30 06-08-47.JPG,wild boar,0.9858112335205078
10845,../pictures/18_GRABOWE/R/Lato/1/2023-08-02 11-52-50.JPG,moose,0.9998155236244202
10846,../pictures/18_GRABOWE/R/Lato/1/2023-08-02 21-41-43.JPG,roe deer,0.9048951864242554
10847,../pictures/18_GRABOWE/R/Lato/1/2023-08-04 03-13-12.JPG,roe deer,0.9780822992324829
10848,../pictures/18_GRABOWE/R/Lato/2/2023-07-21 04-43-25.JPG,squirrel,0.15630760788917542
10849,../pictures/18_GRABOWE/R/Lato/2/2023-07-21 04-46-32.JPG,wild boar,0.9554567933082581
10850,../pictures/18_GRABOWE/R/Lato/2/2023-07-29 21-16-00.JPG,fallow deer,0.8713282346725464
10851,../pictures/18_GRABOWE/R/Lato/2/2023-07-30 10-02-51.JPG,fallow deer,0.9963248372077942
10852,../pictures/18_GRABOWE/R/Lato/2/2023-08-02 11-54-54.JPG,moose,0.9999550580978394
10853,../pictures/18_GRABOWE/R/Lato/2/2023-08-02 11-55-05.JPG,moose,0.9999556541442871
10854,../pictures/18_GRABOWE/R/Lato/2/2023-08-03 11-15-37.JPG,fallow deer,0.9573198556900024
10855,../pictures/18_GRABOWE/R/Lato/2/2023-08-03 16-58-42.JPG,empty,0.0
10856,../pictures/18_GRABOWE/R/Lato/2/2023-08-03 20-20-27.JPG,empty,0.0
10857,../pictures/18_GRABOWE/R/Lato/3/2023-07-22 21-59-26.JPG,empty,0.0
10858,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-11 18-14-04.JPG,empty,0.0
10859,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-22 00-03-17.JPG,empty,0.0
10860,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-22 00-08-47.JPG,empty,0.0
10861,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-03 20-41-12.JPG,empty,0.0
10862,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-05 05-29-57.JPG,empty,0.0
10863,../pictures/18_GRABOWE/R/Lato/2/2023-08-03 11-15-53.JPG,fallow deer,0.6240633726119995
10864,../pictures/18_GRABOWE/R/Lato/2/2023-08-03 20-20-44.JPG,moose,0.9996875524520874
10865,../pictures/18_GRABOWE/R/Lato/2/2023-08-03 20-20-56.JPG,moose,0.9996800422668457
10866,../pictures/18_GRABOWE/R/Lato/2/2023-08-03 20-21-04.JPG,moose,0.9998593330383301
10867,../pictures/18_GRABOWE/R/Lato/2/2023-08-03 20-21-11.JPG,moose,0.9999300241470337
10868,../pictures/18_GRABOWE/R/Lato/2/2023-08-03 20-21-20.JPG,moose,0.9999388456344604
10869,../pictures/18_GRABOWE/R/Lato/2/2023-08-03 20-21-29.JPG,moose,0.999982476234436
10870,../pictures/18_GRABOWE/R/Lato/2/2023-08-03 20-21-42.JPG,wild boar,0.39088982343673706
10871,../pictures/18_GRABOWE/R/Lato/3/2023-07-24 04-12-36.JPG,red deer,0.5144449472427368
10872,../pictures/18_GRABOWE/R/Lato/3/2023-08-04 05-11-29.JPG,red deer,0.9444581270217896
10873,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-11 18-14-15.JPG,wild boar,0.28991323709487915
10874,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-11 18-14-23.JPG,wildcat,0.19358547031879425
10875,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-11 18-14-53.JPG,wild boar,0.9711669683456421
10876,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-11 18-15-12.JPG,wild boar,0.8258841037750244
10877,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-12 04-30-08.JPG,hare,0.9974180459976196
10878,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-12 04-30-37.JPG,hare,0.9889969825744629
10879,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-14 18-05-53.JPG,wild boar,0.9958747029304504
10880,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-14 18-06-29.JPG,wildcat,0.27059629559516907
10881,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-14 18-06-40.JPG,wild boar,0.8727343082427979
10882,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-14 18-07-19.JPG,wild boar,0.9865117073059082
10883,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-14 18-07-27.JPG,wild boar,0.9994128942489624
10884,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-14 18-07-58.JPG,wild boar,0.9960514903068542
10885,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-14 18-08-11.JPG,wild boar,0.9923721551895142
10886,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-14 21-08-43.JPG,roe deer,0.9954028129577637
10887,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-19 16-59-43.JPG,wild boar,0.9969711303710938
10888,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-19 16-59-53.JPG,wild boar,0.996241569519043
10889,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-19 17-00-01.JPG,wild boar,0.9985262155532837
10890,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-19 17-00-08.JPG,wild boar,0.9982625842094421
10891,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-19 17-00-16.JPG,wild boar,0.9323285818099976
10892,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-19 17-00-25.JPG,wild boar,0.7020552754402161
10893,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-21 07-01-40.JPG,roe deer,0.9940162897109985
10894,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-22 00-03-27.JPG,wild boar,0.967673659324646
10895,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-22 00-03-36.JPG,wild boar,0.9959660768508911
10896,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-22 00-03-43.JPG,wild boar,0.995755672454834
10897,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-22 00-07-48.JPG,wild boar,0.9508481025695801
10898,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-22 00-07-57.JPG,badger,0.3282977044582367
10899,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-23 23-09-40.JPG,hare,0.996452808380127
10900,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-23 23-09-54.JPG,hare,0.99554044008255
10901,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-24 07-59-14.JPG,wild boar,0.9031753540039062
10902,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-24 07-59-21.JPG,wild boar,0.9954755902290344
10903,../pictures/18_GRABOWE/R/Późna jesień/1/2022-11-24 07-59-27.JPG,wild boar,0.9971332550048828
10904,../pictures/18_GRABOWE/R/Późna jesień/3/2022-11-15 06-47-03.JPG,red deer,0.7649361491203308
10905,../pictures/18_GRABOWE/R/Późna jesień/3/2022-11-15 06-47-11.JPG,red deer,0.9230788350105286
10906,../pictures/18_GRABOWE/R/Późna jesień/3/2022-11-20 04-29-48.JPG,red deer,0.9299116134643555
10907,../pictures/18_GRABOWE/R/Późna jesień/3/2022-11-20 08-53-17.JPG,red deer,0.9937031865119934
10908,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-04 03-54-54.JPG,wild boar,0.9426689147949219
10909,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-04 03-55-04.JPG,wildcat,0.7910398244857788
10910,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-04 07-26-49.JPG,dog,0.8748950362205505
10911,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-04 20-35-41.JPG,fox,0.9867497086524963
10912,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-05 06-15-49.JPG,wolf,0.7242650389671326
10913,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-05 06-58-26.JPG,empty,0.0
10914,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 01-45-27.JPG,empty,0.0
10915,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-11 02-33-41.JPG,empty,0.0
10916,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-11 02-33-48.JPG,empty,0.0
10917,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-17 00-39-27.JPG,empty,0.0
10918,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-23 00-54-11.JPG,empty,0.0
10919,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-25 11-50-56.JPG,empty,0.0
10920,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-05 06-24-11.JPG,roe deer,0.9944532513618469
10921,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-05 06-59-01.JPG,fallow deer,0.852529764175415
10922,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-05 09-55-50.JPG,wolf,0.9750624895095825
10923,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-05 09-56-37.JPG,wolf,0.4944220781326294
10924,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-05 19-11-56.JPG,wolf,0.9842014908790588
10925,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 02-23-52.JPG,marten,0.6963014602661133
10926,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 05-13-34.JPG,wildcat,0.3268277943134308
10927,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 05-48-33.JPG,wild boar,0.9983900785446167
10928,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 05-48-47.JPG,wild boar,0.9969668984413147
10929,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 05-49-26.JPG,wild boar,0.9945912957191467
10930,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 05-52-07.JPG,wild boar,0.9975264668464661
10931,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 05-52-44.JPG,wild boar,0.998664379119873
10932,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 05-52-51.JPG,wild boar,0.6015687584877014
10933,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 05-53-15.JPG,wild boar,0.9977184534072876
10934,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 05-53-29.JPG,wild boar,0.6808447241783142
10935,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 05-53-53.JPG,wild boar,0.9735851287841797
10936,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 05-54-04.JPG,wild boar,0.9957279562950134
10937,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 05-54-57.JPG,wild boar,0.9977745413780212
10938,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 05-55-13.JPG,wild boar,0.950930655002594
10939,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 05-55-34.JPG,wild boar,0.9975435137748718
10940,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-08 05-55-45.JPG,wild boar,0.8089529871940613
10941,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-11 01-35-41.JPG,wild boar,0.9744550585746765
10942,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-11 02-33-33.JPG,wild boar,0.5242254734039307
10943,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-11 21-15-22.JPG,roe deer,0.3678895831108093
10944,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-12 20-16-06.JPG,fox,0.6742380261421204
10945,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-13 00-17-05.JPG,wild boar,0.9981992840766907
10946,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-14 21-46-34.JPG,fox,0.7729790806770325
10947,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-15 01-02-04.JPG,wild boar,0.9389207363128662
10948,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-15 01-02-19.JPG,wild boar,0.9910613894462585
10949,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-17 02-03-02.JPG,polecat,0.3700677752494812
10950,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-17 03-25-15.JPG,moose,0.25389283895492554
10951,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-17 03-25-23.JPG,moose,0.8612594604492188
10952,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-17 05-02-51.JPG,wolf,0.9729205965995789
10953,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-17 05-02-58.JPG,wolf,0.8067588806152344
10954,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-17 05-03-09.JPG,wolf,0.8967027068138123
10955,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-17 17-19-21.JPG,red deer,0.9278717041015625
10956,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-20 19-21-07.JPG,roe deer,0.9637834429740906
10957,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-21 04-23-48.JPG,wolf,0.9475477337837219
10958,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-21 04-24-15.JPG,wolf,0.9843583106994629
10959,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-21 04-24-24.JPG,wolf,0.925688624382019
10960,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-21 04-24-34.JPG,wolf,0.6634188890457153
10961,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-23 00-53-16.JPG,wild boar,0.6111775636672974
10962,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-23 00-53-24.JPG,wild boar,0.3834928870201111
10963,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-23 00-53-39.JPG,raccoon dog,0.22841820120811462
10964,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-23 00-54-00.JPG,wildcat,0.5670971274375916
10965,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-25 11-51-14.JPG,bird,0.9810267686843872
10966,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-25 18-41-39.JPG,fallow deer,0.6013616919517517
10967,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-25 18-42-24.JPG,roe deer,0.4507007300853729
10968,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-25 18-43-42.JPG,fox,0.2703440189361572
10969,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-25 18-44-10.JPG,red deer,0.8783515095710754
10970,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-25 19-46-08.JPG,empty,0.0
10971,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-11 05-19-24.JPG,empty,0.0
10972,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-12 17-35-24.JPG,empty,0.0
10973,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-12 18-25-55.JPG,empty,0.0
10974,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-15 12-15-40.JPG,empty,0.0
10975,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-15 21-04-49.JPG,empty,0.0
10976,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-15 21-39-04.JPG,empty,0.0
10977,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-16 14-51-21.JPG,empty,0.0
10978,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-16 15-24-06.JPG,empty,0.0
10979,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-18 07-36-03.JPG,empty,0.0
10980,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-18 14-45-06.JPG,empty,0.0
10981,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-18 16-59-52.JPG,empty,0.0
10982,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-18 18-05-43.JPG,empty,0.0
10983,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-19 09-40-25.JPG,empty,0.0
10984,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-19 09-44-55.JPG,empty,0.0
10985,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-21 10-50-57.JPG,empty,0.0
10986,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-22 18-41-43.JPG,empty,0.0
10987,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-24 01-25-49.JPG,empty,0.0
10988,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-05 15-43-50.JPG,empty,0.0
10989,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-05 19-37-57.JPG,empty,0.0
10990,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-11 18-09-06.JPG,empty,0.0
10991,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-15 19-22-02.JPG,empty,0.0
10992,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-25 18-44-16.JPG,red deer,0.6556792259216309
10993,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-25 18-45-02.JPG,red deer,0.8769202828407288
10994,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-25 18-46-32.JPG,red deer,0.45512455701828003
10995,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-26 18-11-52.JPG,red deer,0.49572986364364624
10996,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-26 18-31-37.JPG,wild boar,0.973635733127594
10997,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-26 18-31-46.JPG,wild boar,0.8957239389419556
10998,../pictures/18_GRABOWE/R/Wczesna jesień/1/2022-09-26 18-32-04.JPG,wild boar,0.6981081366539001
10999,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-03 16-23-11.JPG,squirrel,0.9908517003059387
11000,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-07 05-45-06.JPG,badger,0.9550708532333374
11001,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-10 08-13-56.JPG,wild boar,0.9869133830070496
11002,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-11 10-45-19.JPG,badger,0.912172257900238
11003,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-12 11-51-02.JPG,marten,0.6364543437957764
11004,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-14 05-19-08.JPG,marten,0.9259984493255615
11005,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-14 14-25-48.JPG,squirrel,0.7001314163208008
11006,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-15 09-28-50.JPG,raccoon dog,0.35944777727127075
11007,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-16 09-53-49.JPG,marten,0.7508634924888611
11008,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-19 15-57-22.JPG,marten,0.8741734623908997
11009,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-20 00-49-52.JPG,fox,0.2677743434906006
11010,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-21 09-58-53.JPG,badger,0.8439963459968567
11011,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-22 06-56-14.JPG,wild boar,0.988771378993988
11012,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-23 14-51-04.JPG,squirrel,0.48755794763565063
11013,../pictures/18_GRABOWE/R/Wczesna jesień/2/2020-01-24 02-29-22.JPG,wild boar,0.9878636598587036
11014,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-04 18-44-05.JPG,roe deer,0.998375654220581
11015,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-05 00-10-47.JPG,roe deer,0.9919853210449219
11016,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-05 15-43-43.JPG,fox,0.9786655306816101
11017,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-05 18-50-01.JPG,fallow deer,0.9973906874656677
11018,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-05 18-50-10.JPG,fallow deer,0.9997668862342834
11019,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-05 18-50-19.JPG,fallow deer,0.9836734533309937
11020,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-05 18-50-28.JPG,fallow deer,0.9762633442878723
11021,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-05 18-50-35.JPG,fallow deer,0.9969587326049805
11022,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-05 18-50-43.JPG,fallow deer,0.999515175819397
11023,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-05 18-50-50.JPG,fallow deer,0.9998241066932678
11024,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-05 18-50-57.JPG,fallow deer,0.9974246025085449
11025,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-05 18-51-07.JPG,fallow deer,0.9992596507072449
11026,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-05 19-38-06.JPG,roe deer,0.994471549987793
11027,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-07 18-12-54.JPG,roe deer,0.9982732534408569
11028,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-07 18-13-02.JPG,roe deer,0.9926767349243164
11029,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-07 18-13-27.JPG,roe deer,0.9976116418838501
11030,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-07 18-14-40.JPG,roe deer,0.9981460571289062
11031,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-07 18-15-23.JPG,roe deer,0.9968931674957275
11032,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-07 18-15-41.JPG,roe deer,0.9976598024368286
11033,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-07 18-16-30.JPG,roe deer,0.9987164735794067
11034,../pictures/18_GRABOWE/R/Wczesna jesień/3/2022-09-07 18-25-03.JPG,roe deer,0.998650848865509
